Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Hodgkin lymphoma,Canada,Male,2006,0.3360940562,0.4558664592,74,8974,4,0.028,73.0,1.728
Hodgkin lymphoma,Canada,Male,2007,0.2965069604,0.4635048056,76,9486,4,0.029,72.77,0.138
Hodgkin lymphoma,Canada,Male,2008,0.2444452805,0.3560102725,59,9069,4,0.029,72.79,0.038
Hodgkin lymphoma,Canada,Male,2009,0.2920823177,0.423646883,71,8617,3,0.028,73.12,0.016
Hodgkin lymphoma,Canada,Male,2010,0.3453204585,0.495779617,84,8746,3,0.029,73.7,2.081
Hodgkin lymphoma,Canada,Male,2011,0.2944389738,0.4321544141,74,8945,3,0.03,73.23,0.714
Hodgkin lymphoma,Canada,Male,2012,0.300244953,0.4447799998,77,8941,3,0.029,72.88,1.278
Hodgkin lymphoma,Canada,Male,2013,0.2282003193,0.365660262,64,9152,3,0.029,73.07,0.182
Hodgkin lymphoma,Canada,Male,2014,0.244738454,0.396043021,70,9434,3,0.03,73.22,-0.085
Hodgkin lymphoma,Canada,Male,2015,0.2098608813,0.3643975621,65,9463,3,0.028,72.41,0.566
Hodgkin lymphoma,Canada,Male,2016,0.2155636196,0.3715481822,67,9414,3,0.029,73.95,1.257
Hodgkin lymphoma,Canada,Male,2017,0.2160169316,0.3723254847,68,9570,3,0.028,72.5,0.773
Hodgkin lymphoma,Canada,Male,2018,0.1824632474,0.3510680489,65,9677,3,0.029,72.18,-0.041
Hodgkin lymphoma,Canada,Male,2019,0.2165905154,0.4369552563,82,9422,3,0.03,73.2,0.022
Hodgkin lymphoma,Canada,Male,2020,0.1778768981,0.3743847336,71,8534,3,0.029,73.29,0.678
Hodgkin lymphoma,Canada,Male,2021,0.1832027988,0.3925596341,75,8828,3,0.029,72.73,1.457
Hodgkin lymphoma,Canada,Male,2022,0.1723441504,0.3733983641,72,9262,3,0.03,72.38,0.6
Non-Hodgkin lymphoma,Canada,Male,2000,6.151023032,8.82926988,1350,8474,4,0.028,73.2,0.097
Non-Hodgkin lymphoma,Canada,Male,2001,6.098519921,9.122518824,1410,8473,4,0.026,72.58,1.125
Non-Hodgkin lymphoma,Canada,Male,2002,5.76975421,8.668287585,1354,8682,4,0.028,72.82,-0.248
Non-Hodgkin lymphoma,Canada,Male,2003,5.599148973,8.76304458,1382,9162,4,0.028,72.48,0.259
Non-Hodgkin lymphoma,Canada,Male,2004,5.549735722,8.788334595,1399,9085,4,0.028,73.14,-0.321
Non-Hodgkin lymphoma,Canada,Male,2005,5.176790288,8.486022637,1364,9062,4,0.03,73.35,0.945
Non-Hodgkin lymphoma,Canada,Male,2006,4.960064804,8.224077339,1335,8974,4,0.028,73.0,1.728
Non-Hodgkin lymphoma,Canada,Male,2007,5.154294302,8.769998822,1438,9486,4,0.029,72.77,0.138
Non-Hodgkin lymphoma,Canada,Male,2008,4.847451279,8.429599165,1397,9069,4,0.029,72.79,0.038
Non-Hodgkin lymphoma,Canada,Male,2009,4.77885144,8.544539951,1432,8617,3,0.028,73.12,0.016
Non-Hodgkin lymphoma,Canada,Male,2010,4.451125038,8.174461542,1385,8746,3,0.029,73.7,2.081
Non-Hodgkin lymphoma,Canada,Male,2011,4.43363255,8.38029168,1435,8945,3,0.03,73.23,0.714
Non-Hodgkin lymphoma,Canada,Male,2012,4.316724286,8.398832724,1454,8941,3,0.029,72.88,1.278
Non-Hodgkin lymphoma,Canada,Male,2013,4.237881149,8.473033884,1483,9152,3,0.029,73.07,0.182
Non-Hodgkin lymphoma,Canada,Male,2014,4.231050195,8.662026645,1531,9434,3,0.03,73.22,-0.085
Non-Hodgkin lymphoma,Canada,Male,2015,4.282650994,9.070696238,1618,9463,3,0.028,72.41,0.566
Non-Hodgkin lymphoma,Canada,Male,2016,4.068895622,8.678700077,1565,9414,3,0.029,73.95,1.257
Non-Hodgkin lymphoma,Canada,Male,2017,4.351185434,9.505250611,1736,9570,3,0.028,72.5,0.773
Non-Hodgkin lymphoma,Canada,Male,2018,3.86914148,8.798305411,1629,9677,3,0.029,72.18,-0.041
Non-Hodgkin lymphoma,Canada,Male,2019,3.855447277,8.941596587,1678,9422,3,0.03,73.2,0.022
Non-Hodgkin lymphoma,Canada,Male,2020,3.904695302,9.370164389,1777,8534,3,0.029,73.29,0.678
Non-Hodgkin lymphoma,Canada,Male,2021,3.66262126,9.123085896,1743,8828,3,0.029,72.73,1.457
Non-Hodgkin lymphoma,Canada,Male,2022,3.790759068,9.526844373,1837,9262,3,0.03,72.38,0.6
Multiple myeloma,Canada,Male,2000,2.439153199,3.793315948,580,8474,4,0.028,73.2,0.097
Multiple myeloma,Canada,Male,2001,2.430688462,3.830163932,592,8473,4,0.026,72.58,1.125
Multiple myeloma,Canada,Male,2002,2.56588283,4.13568226,646,8682,4,0.028,72.82,-0.248
Multiple myeloma,Canada,Male,2003,2.60810484,4.235682908,668,9162,4,0.028,72.48,0.259
Multiple myeloma,Canada,Male,2004,2.529406751,4.196288427,668,9085,4,0.028,73.14,-0.321
Multiple myeloma,Canada,Male,2005,2.577339313,4.27411844,687,9062,4,0.03,73.35,0.945
Multiple myeloma,Canada,Male,2006,2.270264377,3.930308121,638,8974,4,0.028,73.0,1.728
Multiple myeloma,Canada,Male,2007,2.390391615,4.208135735,690,9486,4,0.029,72.77,0.138
Multiple myeloma,Canada,Male,2008,2.13139033,3.795431549,629,9069,4,0.029,72.79,0.038
Multiple myeloma,Canada,Male,2009,2.373711362,4.391607126,736,8617,3,0.028,73.12,0.016
Multiple myeloma,Canada,Male,2010,2.109136109,4.113790393,697,8746,3,0.029,73.7,2.081
Multiple myeloma,Canada,Male,2011,2.301615438,4.485062028,768,8945,3,0.03,73.23,0.714
Multiple myeloma,Canada,Male,2012,2.390773162,4.759723635,824,8941,3,0.029,72.88,1.278
Multiple myeloma,Canada,Male,2013,2.231875744,4.55361295,797,9152,3,0.029,73.07,0.182
Multiple myeloma,Canada,Male,2014,2.33589743,4.814751584,851,9434,3,0.03,73.22,-0.085
Multiple myeloma,Canada,Male,2015,2.14739432,4.692319377,837,9463,3,0.028,72.41,0.566
Multiple myeloma,Canada,Male,2016,2.191394395,4.974309245,897,9414,3,0.029,73.95,1.257
Multiple myeloma,Canada,Male,2017,2.114803206,4.851182051,886,9570,3,0.028,72.5,0.773
Multiple myeloma,Canada,Male,2018,2.030160357,4.882546403,904,9677,3,0.029,72.18,-0.041
Multiple myeloma,Canada,Male,2019,2.153113153,5.21149074,978,9422,3,0.03,73.2,0.022
Multiple myeloma,Canada,Male,2020,1.902351243,4.766814073,904,8534,3,0.029,73.29,0.678
Multiple myeloma,Canada,Male,2021,1.81790283,4.747354508,907,8828,3,0.029,72.73,1.457
Multiple myeloma,Canada,Male,2022,1.840414013,4.983830943,961,9262,3,0.03,72.38,0.6
Leukaemia,Canada,Male,2000,5.419238104,7.782837894,1190,8474,4,0.028,73.2,0.097
Leukaemia,Canada,Male,2001,5.272199463,7.789725294,1204,8473,4,0.026,72.58,1.125
Leukaemia,Canada,Male,2002,5.004273199,7.688783892,1201,8682,4,0.028,72.82,-0.248
Leukaemia,Canada,Male,2003,5.361200873,8.293822222,1308,9162,4,0.028,72.48,0.259
Leukaemia,Canada,Male,2004,5.187458659,8.222966393,1309,9085,4,0.028,73.14,-0.321
Leukaemia,Canada,Male,2005,5.084806554,8.137622881,1308,9062,4,0.03,73.35,0.945
Leukaemia,Canada,Male,2006,4.814155679,7.897578388,1282,8974,4,0.028,73.0,1.728
Leukaemia,Canada,Male,2007,4.814524513,8.129630341,1333,9486,4,0.029,72.77,0.138
Leukaemia,Canada,Male,2008,4.807622764,8.206338485,1360,9069,4,0.029,72.79,0.038
Leukaemia,Canada,Male,2009,4.757392837,8.293931936,1390,8617,3,0.028,73.12,0.016
Leukaemia,Canada,Male,2010,4.405333267,8.015103808,1358,8746,3,0.029,73.7,2.081
Leukaemia,Canada,Male,2011,4.453942042,8.391971529,1437,8945,3,0.03,73.23,0.714
Leukaemia,Canada,Male,2012,4.529544891,8.664545451,1500,8941,3,0.029,72.88,1.278
Leukaemia,Canada,Male,2013,4.489805688,9.03295116,1581,9152,3,0.029,73.07,0.182
Leukaemia,Canada,Male,2014,4.478967896,9.18254033,1623,9434,3,0.03,73.22,-0.085
Leukaemia,Canada,Male,2015,4.188886367,8.678268095,1548,9463,3,0.028,72.41,0.566
Leukaemia,Canada,Male,2016,4.072069433,8.678700077,1565,9414,3,0.029,73.95,1.257
Leukaemia,Canada,Male,2017,4.345304692,9.182203499,1677,9570,3,0.028,72.5,0.773
Leukaemia,Canada,Male,2018,4.087324186,8.857716927,1640,9677,3,0.029,72.18,-0.041
Leukaemia,Canada,Male,2019,3.898513283,8.680489178,1629,9422,3,0.03,73.2,0.022
Leukaemia,Canada,Male,2020,3.776285534,8.726855411,1655,8534,3,0.029,73.29,0.678
Leukaemia,Canada,Male,2021,3.746089268,8.887550115,1698,8828,3,0.029,72.73,1.457
Leukaemia,Canada,Male,2022,3.557885904,8.598534551,1658,9262,3,0.03,72.38,0.6
Stomach,Canada,Male,2000,5.197115099,7.815538894,1195,8474,4,0.028,73.2,0.097
Stomach,Canada,Male,2001,4.997695562,7.55680992,1168,8473,4,0.026,72.58,1.125
Stomach,Canada,Male,2002,4.624357759,7.285458842,1138,8682,4,0.028,72.82,-0.248
Stomach,Canada,Male,2003,4.79001837,7.5329211,1188,9162,4,0.028,72.48,0.259
Stomach,Canada,Male,2004,4.519024928,7.305813534,1163,9085,4,0.028,73.14,-0.321
Stomach,Canada,Male,2005,4.309854301,7.260402066,1167,9062,4,0.03,73.35,0.945
Stomach,Canada,Male,2006,4.523968389,7.632683013,1239,8974,4,0.028,73.0,1.728
Stomach,Canada,Male,2007,4.169117928,7.227015719,1185,9486,4,0.029,72.77,0.138
Stomach,Canada,Male,2008,3.994925769,7.023660292,1164,9069,4,0.029,72.79,0.038
Stomach,Canada,Male,2009,3.910436667,7.022991287,1177,8617,3,0.028,73.12,0.016
Stomach,Canada,Male,2010,3.617715741,6.734339797,1141,8746,3,0.029,73.7,2.081
Stomach,Canada,Male,2011,3.58568294,6.669193797,1142,8945,3,0.03,73.23,0.714
Stomach,Canada,Male,2012,3.422192302,6.567725452,1137,8941,3,0.029,72.88,1.278
Stomach,Canada,Male,2013,3.373677267,6.627592249,1160,9152,3,0.029,73.07,0.182
Stomach,Canada,Male,2014,3.355559368,6.70444257,1185,9434,3,0.03,73.22,-0.085
Stomach,Canada,Male,2015,3.188366084,6.553550002,1169,9463,3,0.028,72.41,0.566
Stomach,Canada,Male,2016,3.338759922,7.0150515,1265,9414,3,0.029,73.95,1.257
Stomach,Canada,Male,2017,3.150135636,6.619728104,1209,9570,3,0.028,72.5,0.773
Stomach,Canada,Male,2018,3.187305324,6.799918055,1259,9677,3,0.029,72.18,-0.041
Stomach,Canada,Male,2019,2.992010713,6.639588407,1246,9422,3,0.03,73.2,0.022
Stomach,Canada,Male,2020,2.976289151,6.522731204,1237,8534,3,0.029,73.29,0.678
Stomach,Canada,Male,2021,2.936652161,6.600235981,1261,8828,3,0.029,72.73,1.457
Stomach,Canada,Male,2022,2.662097442,6.176631273,1191,9262,3,0.03,72.38,0.6
Colon,Canada,Male,2000,11.77624652,17.70432116,2707,8474,4,0.028,73.2,0.097
Colon,Canada,Male,2001,10.99268636,17.02223193,2631,8473,4,0.026,72.58,1.125
Colon,Canada,Male,2002,11.66407859,18.14962726,2835,8682,4,0.028,72.82,-0.248
Colon,Canada,Male,2003,11.13211601,17.69095107,2790,9162,4,0.028,72.48,0.259
Colon,Canada,Male,2004,10.9806236,18.21113795,2899,9085,4,0.028,73.14,-0.321
Colon,Canada,Male,2005,11.31110258,18.98778672,3052,9062,4,0.03,73.35,0.945
Colon,Canada,Male,2006,10.20741074,17.66174512,2867,8974,4,0.028,73.0,1.728
Colon,Canada,Male,2007,10.36473077,18.18646487,2982,9486,4,0.029,72.77,0.138
Colon,Canada,Male,2008,10.36532738,18.69355634,3098,9069,4,0.029,72.79,0.038
Colon,Canada,Male,2009,9.746521859,18.06764453,3028,8617,3,0.028,73.12,0.016
Colon,Canada,Male,2010,9.257857836,17.5529593,2974,8746,3,0.029,73.7,2.081
Colon,Canada,Male,2011,9.330417182,18.09208615,3098,8945,3,0.03,73.23,0.714
Colon,Canada,Male,2012,9.110571922,18.02225454,3120,8941,3,0.029,72.88,1.278
Colon,Canada,Male,2013,8.717727385,17.87735875,3129,9152,3,0.029,73.07,0.182
Colon,Canada,Male,2014,8.693156271,18.06521952,3193,9434,3,0.03,73.22,-0.085
Colon,Canada,Male,2015,8.310212532,17.68169094,3154,9463,3,0.028,72.41,0.566
Colon,Canada,Male,2016,7.983074044,17.35185466,3129,9414,3,0.029,73.95,1.257
Colon,Canada,Male,2017,7.659523127,16.95176031,3096,9570,3,0.028,72.5,0.773
Colon,Canada,Male,2018,7.320475737,16.73244332,3098,9677,3,0.029,72.18,-0.041
Colon,Canada,Male,2019,7.260717678,16.6416008,3123,9422,3,0.03,73.2,0.022
Colon,Canada,Male,2020,6.653342103,15.73470486,2984,8534,3,0.029,73.29,0.678
Colon,Canada,Male,2021,6.417927715,15.27842096,2919,8828,3,0.029,72.73,1.457
Colon,Canada,Male,2022,5.989890734,14.51586141,2799,9262,3,0.03,72.38,0.6
Rectum and anus,Canada,Male,2000,3.77804422,5.506848325,842,8474,4,0.028,73.2,0.097
Rectum and anus,Canada,Male,2001,3.598548718,5.395872837,834,8473,4,0.026,72.58,1.125
Rectum and anus,Canada,Male,2002,3.864292768,5.883424144,919,8682,4,0.028,72.82,-0.248
Rectum and anus,Canada,Male,2003,3.682588854,5.839916106,921,9162,4,0.028,72.48,0.259
Rectum and anus,Canada,Male,2004,3.842894504,6.175077131,983,9085,4,0.028,73.14,-0.321
Rectum and anus,Canada,Male,2005,3.789175892,6.1903171,995,9062,4,0.03,73.35,0.945
Rectum and anus,Canada,Male,2006,3.834388397,6.375970072,1035,8974,4,0.028,73.0,1.728
Rectum and anus,Canada,Male,2007,3.856000952,6.464672289,1060,9486,4,0.029,72.77,0.138
Rectum and anus,Canada,Male,2008,3.987939173,6.975387713,1156,9069,4,0.029,72.79,0.038
Rectum and anus,Canada,Male,2009,3.956459194,7.011057571,1175,8617,3,0.028,73.12,0.016
Rectum and anus,Canada,Male,2010,3.868308869,7.088468095,1201,8746,3,0.029,73.7,2.081
Rectum and anus,Canada,Male,2011,3.899079808,7.247346324,1241,8945,3,0.03,73.23,0.714
Rectum and anus,Canada,Male,2012,3.838636604,7.283994543,1261,8941,3,0.029,72.88,1.278
Rectum and anus,Canada,Male,2013,4.028551562,7.804561218,1366,9152,3,0.029,73.07,0.182
Rectum and anus,Canada,Male,2014,4.025599711,7.98875351,1412,9434,3,0.03,73.22,-0.085
Rectum and anus,Canada,Male,2015,3.988465058,8.044776948,1435,9463,3,0.028,72.41,0.566
Rectum and anus,Canada,Male,2016,4.192482181,8.578881163,1547,9414,3,0.029,73.95,1.257
Rectum and anus,Canada,Male,2017,4.110339486,8.54158465,1560,9570,3,0.028,72.5,0.773
Rectum and anus,Canada,Male,2018,4.109709296,8.733492848,1617,9677,3,0.029,72.18,-0.041
Rectum and anus,Canada,Male,2019,4.203852504,9.010869981,1691,9422,3,0.03,73.2,0.022
Rectum and anus,Canada,Male,2020,4.09771352,8.979960583,1703,8534,3,0.029,73.29,0.678
Rectum and anus,Canada,Male,2021,4.038764671,9.164958923,1751,8828,3,0.029,72.73,1.457
Rectum and anus,Canada,Male,2022,4.212473189,9.589077434,1849,9262,3,0.03,72.38,0.6
Liver,Canada,Male,2000,3.669857919,5.336803127,816,8474,4,0.028,73.2,0.097
Liver,Canada,Male,2001,4.050418405,5.816414485,899,8473,4,0.026,72.58,1.125
Liver,Canada,Male,2002,3.820318767,5.755384445,899,8682,4,0.028,72.82,-0.248
Liver,Canada,Male,2003,3.921150638,5.99209633,945,9162,4,0.028,72.48,0.259
Liver,Canada,Male,2004,3.903083728,6.118540311,974,9085,4,0.028,73.14,-0.321
Liver,Canada,Male,2005,4.352454208,6.887116613,1107,9062,4,0.03,73.35,0.945
Liver,Canada,Male,2006,4.049421551,6.659346519,1081,8974,4,0.028,73.0,1.728
Liver,Canada,Male,2007,4.404104103,7.159929497,1174,9486,4,0.029,72.77,0.138
Liver,Canada,Male,2008,4.35485496,7.403806854,1227,9069,4,0.029,72.79,0.038
Liver,Canada,Male,2009,4.284812123,7.49437303,1256,8617,3,0.028,73.12,0.016
Liver,Canada,Male,2010,4.426156984,7.926571734,1343,8746,3,0.029,73.7,2.081
Liver,Canada,Male,2011,4.73188192,8.555489415,1465,8945,3,0.03,73.23,0.714
Liver,Canada,Male,2012,5.100116346,9.455907269,1637,8941,3,0.029,72.88,1.278
Liver,Canada,Male,2013,5.13362216,9.627149086,1685,9152,3,0.029,73.07,0.182
Liver,Canada,Male,2014,5.158975627,9.918048798,1753,9434,3,0.03,73.22,-0.085
Liver,Canada,Male,2015,5.401464212,10.44419474,1863,9463,3,0.028,72.41,0.566
Liver,Canada,Male,2016,5.384653676,10.69726035,1929,9414,3,0.029,73.95,1.257
Liver,Canada,Male,2017,5.39325834,10.97812643,2005,9570,3,0.028,72.5,0.773
Liver,Canada,Male,2018,5.247946543,11.06134406,2048,9677,3,0.029,72.18,-0.041
Liver,Canada,Male,2019,5.264967578,11.2276186,2107,9422,3,0.03,73.2,0.022
Liver,Canada,Male,2020,5.120853732,11.25263411,2134,8534,3,0.029,73.29,0.678
Liver,Canada,Male,2021,5.268440426,11.83959856,2262,8828,3,0.029,72.73,1.457
Liver,Canada,Male,2022,4.818683825,11.20713701,2161,9262,3,0.03,72.38,0.6
Gallbladder etc.,Canada,Male,2000,0.8416107962,1.308039982,200,8474,4,0.028,73.2,0.097
Gallbladder etc.,Canada,Male,2001,0.7800428988,1.216335843,188,8473,4,0.026,72.58,1.125
Gallbladder etc.,Canada,Male,2002,0.7818026158,1.293200954,202,8682,4,0.028,72.82,-0.248
Gallbladder etc.,Canada,Male,2003,0.6728274013,1.128669997,178,9162,4,0.028,72.48,0.259
Gallbladder etc.,Canada,Male,2004,0.8114360589,1.350601814,215,9085,4,0.028,73.14,-0.321
Gallbladder etc.,Canada,Male,2005,0.7588741472,1.231841996,198,9062,4,0.03,73.35,0.945
Gallbladder etc.,Canada,Male,2006,0.615139173,1.121185075,182,8974,4,0.028,73.0,1.728
Gallbladder etc.,Canada,Male,2007,0.5765912755,1.036787065,170,9486,4,0.029,72.77,0.138
Gallbladder etc.,Canada,Male,2008,0.5364286858,0.9775197313,162,9069,4,0.029,72.79,0.038
Gallbladder etc.,Canada,Male,2009,0.5904880943,1.103868639,185,8617,3,0.028,73.12,0.016
Gallbladder etc.,Canada,Male,2010,0.5608552067,1.044678479,177,8746,3,0.029,73.7,2.081
Gallbladder etc.,Canada,Male,2011,0.5362991617,1.074546111,184,8945,3,0.03,73.23,0.714
Gallbladder etc.,Canada,Male,2012,0.6474037233,1.2708,220,8941,3,0.029,72.88,1.278
Gallbladder etc.,Canada,Male,2013,0.5877523795,1.194109293,209,9152,3,0.029,73.07,0.182
Gallbladder etc.,Canada,Male,2014,0.6304075396,1.301284212,230,9434,3,0.03,73.22,-0.085
Gallbladder etc.,Canada,Male,2015,0.5657578078,1.210921129,216,9463,3,0.028,72.41,0.566
Gallbladder etc.,Canada,Male,2016,0.5996513414,1.342009852,242,9414,3,0.029,73.95,1.257
Gallbladder etc.,Canada,Male,2017,0.5856686657,1.253860824,229,9570,3,0.028,72.5,0.773
Gallbladder etc.,Canada,Male,2018,0.5298445044,1.20443346,223,9677,3,0.029,72.18,-0.041
Gallbladder etc.,Canada,Male,2019,0.5232228836,1.193633871,224,9422,3,0.03,73.2,0.022
Gallbladder etc.,Canada,Male,2020,0.466718783,1.123154201,213,8534,3,0.029,73.29,0.678
Gallbladder etc.,Canada,Male,2021,0.5006313145,1.266659086,242,8828,3,0.029,72.73,1.457
Gallbladder etc.,Canada,Male,2022,0.4877499579,1.270591656,245,9262,3,0.03,72.38,0.6
Pancreas,Canada,Male,2000,6.688797331,9.875701866,1510,8474,4,0.028,73.2,0.097
Pancreas,Canada,Male,2001,6.902822464,10.22886685,1581,8473,4,0.026,72.58,1.125
Pancreas,Canada,Male,2002,6.401338077,9.955086555,1555,8682,4,0.028,72.82,-0.248
Pancreas,Canada,Male,2003,6.881071502,10.6970016,1687,9162,4,0.028,72.48,0.259
Pancreas,Canada,Male,2004,7.046348927,10.99955245,1751,9085,4,0.028,73.14,-0.321
Pancreas,Canada,Male,2005,6.602787928,10.5577569,1697,9062,4,0.03,73.35,0.945
Pancreas,Canada,Male,2006,6.602852533,10.81758787,1756,8974,4,0.028,73.0,1.728
Pancreas,Canada,Male,2007,6.845555657,11.56322515,1896,9486,4,0.029,72.77,0.138
Pancreas,Canada,Male,2008,6.605504738,11.44663537,1897,9069,4,0.029,72.79,0.038
Pancreas,Canada,Male,2009,6.715396318,11.84421215,1985,8617,3,0.028,73.12,0.016
Pancreas,Canada,Male,2010,6.236262277,11.34981195,1923,8746,3,0.029,73.7,2.081
Pancreas,Canada,Male,2011,6.465850176,12.00104488,2055,8945,3,0.03,73.23,0.714
Pancreas,Canada,Male,2012,6.346911732,12.00328363,2078,8941,3,0.029,72.88,1.278
Pancreas,Canada,Male,2013,6.877754589,13.27803826,2324,9152,3,0.029,73.07,0.182
Pancreas,Canada,Male,2014,6.80406161,13.39756963,2368,9434,3,0.03,73.22,-0.085
Pancreas,Canada,Male,2015,6.77459785,13.75180338,2453,9463,3,0.028,72.41,0.566
Pancreas,Canada,Male,2016,6.814331997,14.1465584,2551,9414,3,0.029,73.95,1.257
Pancreas,Canada,Male,2017,6.695743743,14.08266392,2572,9570,3,0.028,72.5,0.773
Pancreas,Canada,Male,2018,6.722082702,14.4964099,2684,9677,3,0.029,72.18,-0.041
Pancreas,Canada,Male,2019,6.55805066,14.52076919,2725,9422,3,0.03,73.2,0.022
Pancreas,Canada,Male,2020,6.741075592,14.97538934,2840,8534,3,0.029,73.29,0.678
Pancreas,Canada,Male,2021,6.876638986,15.84370683,3027,8828,3,0.029,72.73,1.457
Pancreas,Canada,Male,2022,6.87230041,15.86424439,3059,9262,3,0.03,72.38,0.6
"Lip,  oral cavity and pharynx ",Canada,Female,2000,1.034607241,1.967727916,307,8474,4,0.028,73.2,0.097
"Lip,  oral cavity and pharynx ",Canada,Female,2001,0.9901137048,1.941954658,306,8473,4,0.026,72.58,1.125
"Lip,  oral cavity and pharynx ",Canada,Female,2002,1.135817388,2.092310213,333,8682,4,0.028,72.82,-0.248
"Lip,  oral cavity and pharynx ",Canada,Female,2003,1.077509645,2.035391221,327,9162,4,0.028,72.48,0.259
"Lip,  oral cavity and pharynx ",Canada,Female,2004,1.171651741,2.269664795,368,9085,4,0.028,73.14,-0.321
"Lip,  oral cavity and pharynx ",Canada,Female,2005,1.069942663,2.144600711,351,9062,4,0.03,73.35,0.945
"Lip,  oral cavity and pharynx ",Canada,Female,2006,0.9225743934,1.899996412,314,8974,4,0.028,73.0,1.728
"Lip,  oral cavity and pharynx ",Canada,Female,2007,1.010446385,2.030504041,339,9486,4,0.029,72.77,0.138
"Lip,  oral cavity and pharynx ",Canada,Female,2008,1.043622321,2.109438436,356,9069,4,0.029,72.79,0.038
"Lip,  oral cavity and pharynx ",Canada,Female,2009,0.9472403261,2.01557028,344,8617,3,0.028,73.12,0.016
"Lip,  oral cavity and pharynx ",Canada,Female,2010,1.036713442,2.312522457,399,8746,3,0.029,73.7,2.081
"Lip,  oral cavity and pharynx ",Canada,Female,2011,0.8410416169,1.967652087,343,8945,3,0.03,73.23,0.714
"Lip,  oral cavity and pharynx ",Canada,Female,2012,0.8726683275,1.902264868,335,8941,3,0.029,72.88,1.278
"Lip,  oral cavity and pharynx ",Canada,Female,2013,1.0116637,2.310176688,411,9152,3,0.029,73.07,0.182
"Lip,  oral cavity and pharynx ",Canada,Female,2014,0.9887056658,2.338606111,420,9434,3,0.03,73.22,-0.085
"Lip,  oral cavity and pharynx ",Canada,Female,2015,0.9749724009,2.322813279,421,9463,3,0.028,72.41,0.566
"Lip,  oral cavity and pharynx ",Canada,Female,2016,1.127242702,2.707321835,496,9414,3,0.029,73.95,1.257
"Lip,  oral cavity and pharynx ",Canada,Female,2017,0.9467538363,2.351049869,436,9570,3,0.028,72.5,0.773
"Lip,  oral cavity and pharynx ",Canada,Female,2018,1.048482656,2.513301863,472,9677,3,0.029,72.18,-0.041
"Lip,  oral cavity and pharynx ",Canada,Female,2019,0.8788174333,2.19280821,417,9422,3,0.03,73.2,0.022
"Lip,  oral cavity and pharynx ",Canada,Female,2020,1.020126028,2.582330864,496,8534,3,0.029,73.29,0.678
"Lip,  oral cavity and pharynx ",Canada,Female,2021,0.951696157,2.506631008,485,8828,3,0.029,72.73,1.457
"Lip,  oral cavity and pharynx ",Canada,Female,2022,0.9161924544,2.456637344,480,9262,3,0.03,72.38,0.6
Larynx,Canada,Female,2000,0.3292923739,0.5768583468,90,8474,4,0.028,73.2,0.097
Larynx,Canada,Female,2001,0.2697562752,0.4696230219,74,8473,4,0.026,72.58,1.125
Larynx,Canada,Female,2002,0.3244579031,0.559206033,89,8682,4,0.028,72.82,-0.248
Larynx,Canada,Female,2003,0.3025062108,0.5601994185,90,9162,4,0.028,72.48,0.259
Larynx,Canada,Female,2004,0.2944948017,0.5304107945,86,9085,4,0.028,73.14,-0.321
Larynx,Canada,Female,2005,0.2729571598,0.5315676976,87,9062,4,0.03,73.35,0.945
Larynx,Canada,Female,2006,0.2082663066,0.4114641911,68,8974,4,0.028,73.0,1.728
Larynx,Canada,Female,2007,0.2536344091,0.4911543697,82,9486,4,0.029,72.77,0.138
Larynx,Canada,Female,2008,0.2435437933,0.5214342202,88,9069,4,0.029,72.79,0.038
Larynx,Canada,Female,2009,0.1936774934,0.4160043311,71,8617,3,0.028,73.12,0.016
Larynx,Canada,Female,2010,0.1908316089,0.4115014898,71,8746,3,0.029,73.7,2.081
Larynx,Canada,Female,2011,0.1935601057,0.3958250553,69,8945,3,0.03,73.23,0.714
Larynx,Canada,Female,2012,0.2041297738,0.4826642202,85,8941,3,0.029,72.88,1.278
Larynx,Canada,Female,2013,0.1582983681,0.3934607498,70,9152,3,0.029,73.07,0.182
Larynx,Canada,Female,2014,0.1644030102,0.3897676851,70,9434,3,0.03,73.22,-0.085
Larynx,Canada,Female,2015,0.1381025659,0.369663871,67,9463,3,0.028,72.41,0.566
Larynx,Canada,Female,2016,0.1741106312,0.4257481917,78,9414,3,0.029,73.95,1.257
Larynx,Canada,Female,2017,0.1432554206,0.3397159215,63,9570,3,0.028,72.5,0.773
Larynx,Canada,Female,2018,0.1264676168,0.3141627329,59,9677,3,0.029,72.18,-0.041
Larynx,Canada,Female,2019,0.1283248565,0.341804637,65,9422,3,0.03,73.2,0.022
Larynx,Canada,Female,2020,0.1161980698,0.3071724214,59,8534,3,0.029,73.29,0.678
Larynx,Canada,Female,2021,0.08612941586,0.2790888133,54,8828,3,0.029,72.73,1.457
Larynx,Canada,Female,2022,0.1317782015,0.3480236237,68,9262,3,0.03,72.38,0.6
Colorectum,Canada,Female,2000,9.637228654,19.83110805,3094,8474,4,0.028,73.2,0.097
Colorectum,Canada,Female,2001,9.507350421,20.09224983,3166,8473,4,0.026,72.58,1.125
Colorectum,Canada,Female,2002,9.723669864,20.53982609,3269,8682,4,0.028,72.82,-0.248
Colorectum,Canada,Female,2003,9.296788747,20.08626137,3227,9162,4,0.028,72.48,0.259
Colorectum,Canada,Female,2004,9.561307129,21.19792908,3437,9085,4,0.028,73.14,-0.321
