Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Hodgkin lymphoma,Brazil,Male,2011,0.286499107,0.2950705529,285,15650,56,0.052,73.36,24.27
Hodgkin lymphoma,Brazil,Male,2012,0.3091124552,0.3215755451,313,16807,56,0.041,70.3,24.71
Hodgkin lymphoma,Brazil,Male,2013,0.2786223433,0.2966811745,291,17487,57,0.048,72.43,24.59
Hodgkin lymphoma,Brazil,Male,2014,0.2883577378,0.3095926149,306,18286,57,0.045,72.16,24.67
Hodgkin lymphoma,Brazil,Male,2015,0.3016481702,0.3253421878,324,17381,57,0.043,71.29,25.15
Hodgkin lymphoma,Brazil,Male,2016,0.2848379258,0.311036603,312,16224,57,0.044,71.02,25.04
Hodgkin lymphoma,Brazil,Male,2017,0.3148018907,0.3514791681,355,16789,59,0.046,71.34,24.85
Hodgkin lymphoma,Brazil,Male,2018,0.2431215459,0.2774101861,282,16025,57,0.047,72.95,24.65
Hodgkin lymphoma,Brazil,Male,2019,0.2571974216,0.3001542852,307,15937,58,0.043,71.36,25.08
Hodgkin lymphoma,Brazil,Male,2020,0.2120185474,0.2489195506,256,15233,61,0.045,70.64,24.61
Hodgkin lymphoma,Brazil,Male,2021,0.2469691602,0.2925322947,302,17354,62,0.045,70.83,24.48
Non-Hodgkin lymphoma,Brazil,Male,2000,2.463567331,1.881907668,1627,11920,36,0.051,75.16,23.98
Non-Hodgkin lymphoma,Brazil,Male,2001,2.418165086,1.883371678,1649,11983,38,0.045,73.57,24.4
Non-Hodgkin lymphoma,Brazil,Male,2002,2.422395775,1.921814438,1703,12054,40,0.046,72.86,24.67
Non-Hodgkin lymphoma,Brazil,Male,2003,2.454384264,1.980373848,1775,11867,44,0.044,72.02,24.55
Non-Hodgkin lymphoma,Brazil,Male,2004,2.460787358,2.000866211,1813,12599,46,0.049,73.07,24.35
Non-Hodgkin lymphoma,Brazil,Male,2005,2.317020538,1.943826494,1780,12568,46,0.047,72.42,24.63
Non-Hodgkin lymphoma,Brazil,Male,2006,2.479593183,2.112225845,1954,12762,48,0.048,72.99,24.44
Non-Hodgkin lymphoma,Brazil,Male,2007,2.525130832,2.21383604,2068,13405,52,0.044,71.36,24.57
Non-Hodgkin lymphoma,Brazil,Male,2008,2.432784929,2.158630317,2035,14010,54,0.051,72.68,24.26
Non-Hodgkin lymphoma,Brazil,Male,2009,2.396777638,2.198119231,2090,13025,52,0.054,75.06,24.49
Non-Hodgkin lymphoma,Brazil,Male,2010,2.330435411,2.178531956,2088,14881,56,0.046,71.52,24.75
Non-Hodgkin lymphoma,Brazil,Male,2011,2.390998858,2.278772937,2201,15650,56,0.052,73.36,24.27
Non-Hodgkin lymphoma,Brazil,Male,2012,2.485663424,2.441097429,2376,16807,56,0.041,70.3,24.71
Non-Hodgkin lymphoma,Brazil,Male,2013,2.338526341,2.35407846,2309,17487,57,0.048,72.43,24.59
Non-Hodgkin lymphoma,Brazil,Male,2014,2.321216732,2.403895598,2376,18286,57,0.045,72.16,24.67
Non-Hodgkin lymphoma,Brazil,Male,2015,2.317244941,2.448099549,2438,17381,57,0.043,71.29,25.15
Non-Hodgkin lymphoma,Brazil,Male,2016,2.324776302,2.528169312,2536,16224,57,0.044,71.02,25.04
Non-Hodgkin lymphoma,Brazil,Male,2017,2.215223813,2.47520541,2500,16789,59,0.046,71.34,24.85
Non-Hodgkin lymphoma,Brazil,Male,2018,2.097248234,2.390449476,2430,16025,57,0.047,72.95,24.65
Non-Hodgkin lymphoma,Brazil,Male,2019,2.251505679,2.640771089,2701,15937,58,0.043,71.36,25.08
Non-Hodgkin lymphoma,Brazil,Male,2020,1.976669711,2.359874021,2427,15233,61,0.045,70.64,24.61
Non-Hodgkin lymphoma,Brazil,Male,2021,1.980244975,2.418719006,2497,17354,62,0.045,70.83,24.48
Multiple myeloma,Brazil,Male,2000,1.070327306,0.744897688,644,11920,36,0.051,75.16,23.98
Multiple myeloma,Brazil,Male,2001,1.094003722,0.7743638554,678,11983,38,0.045,73.57,24.4
Multiple myeloma,Brazil,Male,2002,1.163625209,0.8407232863,745,12054,40,0.046,72.86,24.67
Multiple myeloma,Brazil,Male,2003,1.30864196,0.9617364828,862,11867,44,0.044,72.02,24.55
Multiple myeloma,Brazil,Male,2004,1.24136993,0.9424929641,854,12599,46,0.049,73.07,24.35
Multiple myeloma,Brazil,Male,2005,1.279371121,0.9861097326,903,12568,46,0.047,72.42,24.63
Multiple myeloma,Brazil,Male,2006,1.221532114,0.9685539188,896,12762,48,0.048,72.99,24.44
Multiple myeloma,Brazil,Male,2007,1.296238778,1.051250963,982,13405,52,0.044,71.36,24.57
Multiple myeloma,Brazil,Male,2008,1.363614754,1.15197667,1086,14010,54,0.051,72.68,24.26
Multiple myeloma,Brazil,Male,2009,1.284465435,1.12640464,1071,13025,52,0.054,75.06,24.49
Multiple myeloma,Brazil,Male,2010,1.335703142,1.198818591,1149,14881,56,0.046,71.52,24.75
Multiple myeloma,Brazil,Male,2011,1.332163079,1.242402328,1200,15650,56,0.052,73.36,24.27
Multiple myeloma,Brazil,Male,2012,1.32083801,1.270891212,1237,16807,56,0.041,70.3,24.71
Multiple myeloma,Brazil,Male,2013,1.346171127,1.334555524,1309,17487,57,0.048,72.43,24.59
Multiple myeloma,Brazil,Male,2014,1.42545438,1.455894682,1439,18286,57,0.045,72.16,24.67
Multiple myeloma,Brazil,Male,2015,1.414100161,1.491151694,1485,17381,57,0.043,71.29,25.15
Multiple myeloma,Brazil,Male,2016,1.5132664,1.645902024,1651,16224,57,0.044,71.02,25.04
Multiple myeloma,Brazil,Male,2017,1.508917399,1.689080171,1706,16789,59,0.046,71.34,24.85
Multiple myeloma,Brazil,Male,2018,1.575603217,1.835629103,1866,16025,57,0.047,72.95,24.65
Multiple myeloma,Brazil,Male,2019,1.531897644,1.83905606,1881,15937,58,0.043,71.36,25.08
Multiple myeloma,Brazil,Male,2020,1.431584401,1.758966668,1809,15233,61,0.045,70.64,24.61
Multiple myeloma,Brazil,Male,2021,1.417233396,1.778441368,1836,17354,62,0.045,70.83,24.48
Leukaemia,Brazil,Male,2000,3.500051356,2.851200001,2465,11920,36,0.051,75.16,23.98
Leukaemia,Brazil,Male,2001,3.454146949,2.827912841,2476,11983,38,0.045,73.57,24.4
Leukaemia,Brazil,Male,2002,3.658360483,3.015318954,2672,12054,40,0.046,72.86,24.67
Leukaemia,Brazil,Male,2003,3.555599955,2.996779806,2686,11867,44,0.044,72.02,24.55
Leukaemia,Brazil,Male,2004,3.599652045,3.017301831,2734,12599,46,0.049,73.07,24.35
Leukaemia,Brazil,Male,2005,3.648204435,3.131963137,2868,12568,46,0.047,72.42,24.63
Leukaemia,Brazil,Male,2006,3.640968739,3.139152433,2904,12762,48,0.048,72.99,24.44
Leukaemia,Brazil,Male,2007,3.65119414,3.236182953,3023,13405,52,0.044,71.36,24.57
Leukaemia,Brazil,Male,2008,3.604314547,3.225746827,3041,14010,54,0.051,72.68,24.26
Leukaemia,Brazil,Male,2009,3.610536013,3.287713262,3126,13025,52,0.054,75.06,24.49
Leukaemia,Brazil,Male,2010,3.617808934,3.341876368,3203,14881,56,0.046,71.52,24.75
Leukaemia,Brazil,Male,2011,3.594036868,3.392793691,3277,15650,56,0.052,73.36,24.27
Leukaemia,Brazil,Male,2012,3.62938441,3.490070692,3397,16807,56,0.041,70.3,24.71
Leukaemia,Brazil,Male,2013,3.575023568,3.506139379,3439,17487,57,0.048,72.43,24.59
Leukaemia,Brazil,Male,2014,3.525661347,3.549185925,3508,18286,57,0.045,72.16,24.67
Leukaemia,Brazil,Male,2015,3.603468714,3.70629017,3691,17381,57,0.043,71.29,25.15
Leukaemia,Brazil,Male,2016,3.640440398,3.798235441,3810,16224,57,0.044,71.02,25.04
Leukaemia,Brazil,Male,2017,3.384611498,3.596968501,3633,16789,59,0.046,71.34,24.85
Leukaemia,Brazil,Male,2018,3.506299375,3.837507574,3901,16025,57,0.047,72.95,24.65
Leukaemia,Brazil,Male,2019,3.519381138,3.926448239,4016,15937,58,0.043,71.36,25.08
Leukaemia,Brazil,Male,2020,3.164459834,3.60252709,3705,15233,61,0.045,70.64,24.61
Leukaemia,Brazil,Male,2021,3.117199267,3.576255735,3692,17354,62,0.045,70.83,24.48
Stomach,Brazil,Male,2000,12.1633757,8.29913185,7175,11920,36,0.051,75.16,23.98
Stomach,Brazil,Male,2001,11.90989036,8.291860752,7260,11983,38,0.045,73.57,24.4
Stomach,Brazil,Male,2002,12.00529885,8.544908354,7572,12054,40,0.046,72.86,24.67
Stomach,Brazil,Male,2003,11.74493681,8.596496056,7705,11867,44,0.044,72.02,24.55
Stomach,Brazil,Male,2004,11.70905199,8.772689194,7949,12599,46,0.049,73.07,24.35
Stomach,Brazil,Male,2005,11.47549077,8.870619444,8123,12568,46,0.047,72.42,24.63
Stomach,Brazil,Male,2006,11.04829747,8.790491594,8132,12762,48,0.048,72.99,24.44
Stomach,Brazil,Male,2007,11.0785865,9.013781167,8420,13405,52,0.044,71.36,24.57
Stomach,Brazil,Male,2008,10.4825074,8.787269555,8284,14010,54,0.051,72.68,24.26
Stomach,Brazil,Male,2009,10.25700125,8.899753558,8462,13025,52,0.054,75.06,24.49
Stomach,Brazil,Male,2010,10.03788981,9.003138051,8629,14881,56,0.046,71.52,24.75
Stomach,Brazil,Male,2011,9.629446251,8.910095362,8606,15650,56,0.052,73.36,24.27
Stomach,Brazil,Male,2012,9.351351002,8.954800163,8716,16807,56,0.041,70.3,24.71
Stomach,Brazil,Male,2013,9.419062093,9.317420116,9139,17487,57,0.048,72.43,24.59
Stomach,Brazil,Male,2014,8.916169943,9.123876473,9018,18286,57,0.045,72.16,24.67
Stomach,Brazil,Male,2015,8.654163762,9.168825669,9131,17381,57,0.043,71.29,25.15
Stomach,Brazil,Male,2016,8.609028562,9.393903558,9423,16224,57,0.044,71.02,25.04
Stomach,Brazil,Male,2017,8.095253034,9.113706318,9205,16789,59,0.046,71.34,24.85
Stomach,Brazil,Male,2018,7.934251207,9.231266617,9384,16025,57,0.047,72.95,24.65
Stomach,Brazil,Male,2019,7.856971045,9.42112929,9636,15937,58,0.043,71.36,25.08
Stomach,Brazil,Male,2020,6.909298275,8.529383976,8772,15233,61,0.045,70.64,24.61
Stomach,Brazil,Male,2021,6.935427147,8.723661741,9006,17354,62,0.045,70.83,24.48
Colon,Brazil,Male,2000,3.920954491,2.696205762,2331,11920,36,0.051,75.16,23.98
Colon,Brazil,Male,2001,3.986769864,2.793648953,2446,11983,38,0.045,73.57,24.4
Colon,Brazil,Male,2002,4.094775034,2.921654481,2589,12054,40,0.046,72.86,24.67
Colon,Brazil,Male,2003,4.103149229,3.005705435,2694,11867,44,0.044,72.02,24.55
Colon,Brazil,Male,2004,4.134935859,3.134285735,2840,12599,46,0.049,73.07,24.35
Colon,Brazil,Male,2005,4.21993531,3.253179284,2979,12568,46,0.047,72.42,24.63
Colon,Brazil,Male,2006,4.33422034,3.449392361,3191,12762,48,0.048,72.99,24.44
Colon,Brazil,Male,2007,4.344681889,3.565903215,3331,13405,52,0.044,71.36,24.57
Colon,Brazil,Male,2008,4.606493323,3.846286746,3626,14010,54,0.051,72.68,24.26
Colon,Brazil,Male,2009,4.383870863,3.825148155,3637,13025,52,0.054,75.06,24.49
Colon,Brazil,Male,2010,4.644212303,4.166129359,3993,14881,56,0.046,71.52,24.75
Colon,Brazil,Male,2011,4.6451062,4.312171413,4165,15650,56,0.052,73.36,24.27
Colon,Brazil,Male,2012,4.700271388,4.505139825,4385,16807,56,0.041,70.3,24.71
Colon,Brazil,Male,2013,4.711355344,4.661258866,4572,17487,57,0.048,72.43,24.59
Colon,Brazil,Male,2014,4.792528167,4.900871328,4844,18286,57,0.045,72.16,24.67
Colon,Brazil,Male,2015,4.750598795,5.015692062,4995,17381,57,0.043,71.29,25.15
Colon,Brazil,Male,2016,4.956469848,5.38731347,5404,16224,57,0.044,71.02,25.04
Colon,Brazil,Male,2017,4.916763686,5.540499789,5596,16789,59,0.046,71.34,24.85
Colon,Brazil,Male,2018,4.956125895,5.752818326,5848,16025,57,0.047,72.95,24.65
Colon,Brazil,Male,2019,5.057690729,6.036327546,6174,15937,58,0.043,71.36,25.08
Colon,Brazil,Male,2020,4.689239342,5.752375239,5916,15233,61,0.045,70.64,24.61
Colon,Brazil,Male,2021,4.944739392,6.223576137,6425,17354,62,0.045,70.83,24.48
Rectum and anus,Brazil,Male,2000,2.10400675,1.468975254,1270,11920,36,0.051,75.16,23.98
Rectum and anus,Brazil,Male,2001,2.187346408,1.570428173,1375,11983,38,0.045,73.57,24.4
Rectum and anus,Brazil,Male,2002,2.31966555,1.690474474,1498,12054,40,0.046,72.86,24.67
Rectum and anus,Brazil,Male,2003,2.310286801,1.709257879,1532,11867,44,0.044,72.02,24.55
Rectum and anus,Brazil,Male,2004,2.254815764,1.737100615,1574,12599,46,0.049,73.07,24.35
Rectum and anus,Brazil,Male,2005,2.584778954,2.030097445,1859,12568,46,0.047,72.42,24.63
Rectum and anus,Brazil,Male,2006,2.617106652,2.106820969,1949,12762,48,0.048,72.99,24.44
Rectum and anus,Brazil,Male,2007,2.558063322,2.113207129,1974,13405,52,0.044,71.36,24.57
Rectum and anus,Brazil,Male,2008,2.798142574,2.379266732,2243,14010,54,0.051,72.68,24.26
Rectum and anus,Brazil,Male,2009,2.64377245,2.323275302,2209,13025,52,0.054,75.06,24.49
Rectum and anus,Brazil,Male,2010,2.823246586,2.565617855,2459,14881,56,0.046,71.52,24.75
Rectum and anus,Brazil,Male,2011,2.91901869,2.74467381,2651,15650,56,0.052,73.36,24.27
Rectum and anus,Brazil,Male,2012,2.804148909,2.687672926,2616,16807,56,0.041,70.3,24.71
Rectum and anus,Brazil,Male,2013,2.880229537,2.869957066,2815,17487,57,0.048,72.43,24.59
Rectum and anus,Brazil,Male,2014,2.954700121,3.054444785,3019,18286,57,0.045,72.16,24.67
Rectum and anus,Brazil,Male,2015,3.000312981,3.180119472,3167,17381,57,0.043,71.29,25.15
Rectum and anus,Brazil,Male,2016,3.121483903,3.414424248,3425,16224,57,0.044,71.02,25.04
Rectum and anus,Brazil,Male,2017,3.184221383,3.575186693,3611,16789,59,0.046,71.34,24.85
Rectum and anus,Brazil,Male,2018,3.187375251,3.697818757,3759,16025,57,0.047,72.95,24.65
Rectum and anus,Brazil,Male,2019,3.285979331,3.92742594,4017,15937,58,0.043,71.36,25.08
Rectum and anus,Brazil,Male,2020,3.156134427,3.863114744,3973,15233,61,0.045,70.64,24.61
Rectum and anus,Brazil,Male,2021,3.279536047,4.104169975,4237,17354,62,0.045,70.83,24.48
Liver,Brazil,Male,2000,4.584121531,3.186635296,2755,11920,36,0.051,75.16,23.98
Liver,Brazil,Male,2001,4.494180896,3.226516064,2825,11983,38,0.045,73.57,24.4
Liver,Brazil,Male,2002,4.656932202,3.382077435,2997,12054,40,0.046,72.86,24.67
Liver,Brazil,Male,2003,4.55500264,3.386160354,3035,11867,44,0.044,72.02,24.55
Liver,Brazil,Male,2004,4.769982439,3.634226383,3293,12599,46,0.049,73.07,24.35
Liver,Brazil,Male,2005,4.767258063,3.730399608,3416,12568,46,0.047,72.42,24.63
Liver,Brazil,Male,2006,5.068764772,4.068791239,3764,12762,48,0.048,72.99,24.44
Liver,Brazil,Male,2007,4.99130907,4.158971477,3885,13405,52,0.044,71.36,24.57
Liver,Brazil,Male,2008,4.976772301,4.204820922,3964,14010,54,0.051,72.68,24.26
Liver,Brazil,Male,2009,5.114731968,4.482480461,4262,13025,52,0.054,75.06,24.49
Liver,Brazil,Male,2010,5.079148475,4.598079661,4407,14881,56,0.046,71.52,24.75
Liver,Brazil,Male,2011,5.068068779,4.711810829,4551,15650,56,0.052,73.36,24.27
Liver,Brazil,Male,2012,5.361861812,5.148290915,5011,16807,56,0.041,70.3,24.71
Liver,Brazil,Male,2013,5.157114333,5.107809912,5010,17487,57,0.048,72.43,24.59
Liver,Brazil,Male,2014,5.164778755,5.29342667,5232,18286,57,0.045,72.16,24.67
Liver,Brazil,Male,2015,5.378372988,5.668384723,5645,17381,57,0.043,71.29,25.15
Liver,Brazil,Male,2016,5.213715327,5.662461234,5680,16224,57,0.044,71.02,25.04
Liver,Brazil,Male,2017,5.231065451,5.846435177,5905,16789,59,0.046,71.34,24.85
Liver,Brazil,Male,2018,5.284916167,6.079414716,6180,16025,57,0.047,72.95,24.65
Liver,Brazil,Male,2019,5.207030256,6.174183423,6315,15937,58,0.043,71.36,25.08
Liver,Brazil,Male,2020,4.839351947,5.922535088,6091,15233,61,0.045,70.64,24.61
Liver,Brazil,Male,2021,4.696073962,5.870987543,6061,17354,62,0.045,70.83,24.48
Gallbladder etc.,Brazil,Male,2000,1.153808654,0.76918783,665,11920,36,0.051,75.16,23.98
Gallbladder etc.,Brazil,Male,2001,1.231653814,0.8360388527,732,11983,38,0.045,73.57,24.4
Gallbladder etc.,Brazil,Male,2002,1.082197978,0.7583436891,672,12054,40,0.046,72.86,24.67
Gallbladder etc.,Brazil,Male,2003,1.092965442,0.7687197641,689,11867,44,0.044,72.02,24.55
Gallbladder etc.,Brazil,Male,2004,1.171521959,0.8740684163,792,12599,46,0.049,73.07,24.35
Gallbladder etc.,Brazil,Male,2005,1.148840661,0.8812741464,807,12568,46,0.047,72.42,24.63
Gallbladder etc.,Brazil,Male,2006,1.154258529,0.9004524714,833,12762,48,0.048,72.99,24.44
Gallbladder etc.,Brazil,Male,2007,1.139882613,0.9227885233,862,13405,52,0.044,71.36,24.57
Gallbladder etc.,Brazil,Male,2008,1.101864165,0.9111859666,859,14010,54,0.051,72.68,24.26
Gallbladder etc.,Brazil,Male,2009,1.110568001,0.9528689108,906,13025,52,0.054,75.06,24.49
Gallbladder etc.,Brazil,Male,2010,1.139490498,1.007884037,966,14881,56,0.046,71.52,24.75
Gallbladder etc.,Brazil,Male,2011,1.098444544,1.012557897,978,15650,56,0.052,73.36,24.27
Gallbladder etc.,Brazil,Male,2012,1.08189687,1.025343112,998,16807,56,0.041,70.3,24.71
Gallbladder etc.,Brazil,Male,2013,1.08452213,1.060303854,1040,17487,57,0.048,72.43,24.59
Gallbladder etc.,Brazil,Male,2014,1.136246347,1.162489917,1149,18286,57,0.045,72.16,24.67
Gallbladder etc.,Brazil,Male,2015,1.123325218,1.173842647,1169,17381,57,0.043,71.29,25.15
Gallbladder etc.,Brazil,Male,2016,1.065478948,1.150436666,1154,16224,57,0.044,71.02,25.04
Gallbladder etc.,Brazil,Male,2017,1.163818702,1.315819196,1329,16789,59,0.046,71.34,24.85
Gallbladder etc.,Brazil,Male,2018,1.184539505,1.369343897,1392,16025,57,0.047,72.95,24.65
Gallbladder etc.,Brazil,Male,2019,1.214575168,1.459707973,1493,15937,58,0.043,71.36,25.08
Gallbladder etc.,Brazil,Male,2020,1.091373813,1.344748978,1383,15233,61,0.045,70.64,24.61
Gallbladder etc.,Brazil,Male,2021,1.070661125,1.349329425,1393,17354,62,0.045,70.83,24.48
Pancreas,Brazil,Male,2000,3.811712094,2.586321786,2236,11920,36,0.051,75.16,23.98
Pancreas,Brazil,Male,2001,3.758619459,2.628040164,2301,11983,38,0.045,73.57,24.4
Pancreas,Brazil,Male,2002,3.88338527,2.786235965,2469,12054,40,0.046,72.86,24.67
Pancreas,Brazil,Male,2003,3.752095308,2.744630798,2460,11867,44,0.044,72.02,24.55
Pancreas,Brazil,Male,2004,3.972872627,2.993022153,2712,12599,46,0.049,73.07,24.35
Pancreas,Brazil,Male,2005,4.057789543,3.121042764,2858,12568,46,0.047,72.42,24.63
Pancreas,Brazil,Male,2006,4.094055017,3.259140698,3015,12762,48,0.048,72.99,24.44
Pancreas,Brazil,Male,2007,4.250390185,3.451357539,3224,13405,52,0.044,71.36,24.57
Pancreas,Brazil,Male,2008,4.22034612,3.552458443,3349,14010,54,0.051,72.68,24.26
Pancreas,Brazil,Male,2009,4.18413024,3.624267402,3446,13025,52,0.054,75.06,24.49
Pancreas,Brazil,Male,2010,4.280273754,3.829124655,3670,14881,56,0.046,71.52,24.75
Pancreas,Brazil,Male,2011,4.224906699,3.936344709,3802,15650,56,0.052,73.36,24.27
Pancreas,Brazil,Male,2012,4.297574895,4.127057395,4017,16807,56,0.041,70.3,24.71
Pancreas,Brazil,Male,2013,4.527085809,4.458373801,4373,17487,57,0.048,72.43,24.59
Pancreas,Brazil,Male,2014,4.428175025,4.527539057,4475,18286,57,0.045,72.16,24.67
Pancreas,Brazil,Male,2015,4.430968623,4.672275308,4653,17381,57,0.043,71.29,25.15
Pancreas,Brazil,Male,2016,4.604287098,4.988548594,5004,16224,57,0.044,71.02,25.04
Pancreas,Brazil,Male,2017,4.689218442,5.263276783,5316,16789,59,0.046,71.34,24.85
Pancreas,Brazil,Male,2018,4.653957335,5.406547456,5496,16025,57,0.047,72.95,24.65
Pancreas,Brazil,Male,2019,4.817481626,5.772348207,5904,15937,58,0.043,71.36,25.08
Pancreas,Brazil,Male,2020,4.64431405,5.717370928,5880,15233,61,0.045,70.64,24.61
Pancreas,Brazil,Male,2021,4.575861169,5.760561445,5947,17354,62,0.045,70.83,24.48
"Lip,  oral cavity and pharynx ",Brazil,Female,2000,1.196196599,0.9878550305,865,11920,36,0.051,75.16,23.98
"Lip,  oral cavity and pharynx ",Brazil,Female,2001,1.191729042,1.006248618,893,11983,38,0.045,73.57,24.4
"Lip,  oral cavity and pharynx ",Brazil,Female,2002,1.298396814,1.121379184,1008,12054,40,0.046,72.86,24.67
"Lip,  oral cavity and pharynx ",Brazil,Female,2003,1.145682638,1.017659055,926,11867,44,0.044,72.02,24.55
"Lip,  oral cavity and pharynx ",Brazil,Female,2004,1.237091944,1.133988977,1044,12599,46,0.049,73.07,24.35
"Lip,  oral cavity and pharynx ",Brazil,Female,2005,1.297730598,1.217833954,1134,12568,46,0.047,72.42,24.63
"Lip,  oral cavity and pharynx ",Brazil,Female,2006,1.327851602,1.282077721,1207,12762,48,0.048,72.99,24.44
"Lip,  oral cavity and pharynx ",Brazil,Female,2007,1.302748179,1.312804925,1249,13405,52,0.044,71.36,24.57
"Lip,  oral cavity and pharynx ",Brazil,Female,2008,1.345858219,1.37885018,1325,14010,54,0.051,72.68,24.26
"Lip,  oral cavity and pharynx ",Brazil,Female,2009,1.34201664,1.414452442,1372,13025,52,0.054,75.06,24.49
"Lip,  oral cavity and pharynx ",Brazil,Female,2010,1.267550625,1.391818742,1362,14881,56,0.046,71.52,24.75
"Lip,  oral cavity and pharynx ",Brazil,Female,2011,1.344498429,1.519792793,1500,15650,56,0.052,73.36,24.27
"Lip,  oral cavity and pharynx ",Brazil,Female,2012,1.311547119,1.535017494,1528,16807,56,0.041,70.3,24.71
"Lip,  oral cavity and pharynx ",Brazil,Female,2013,1.243390408,1.49312889,1499,17487,57,0.048,72.43,24.59
"Lip,  oral cavity and pharynx ",Brazil,Female,2014,1.267928086,1.581303911,1601,18286,57,0.045,72.16,24.67
"Lip,  oral cavity and pharynx ",Brazil,Female,2015,1.177034734,1.496746753,1528,17381,57,0.043,71.29,25.15
"Lip,  oral cavity and pharynx ",Brazil,Female,2016,1.188936475,1.560611548,1606,16224,57,0.044,71.02,25.04
"Lip,  oral cavity and pharynx ",Brazil,Female,2017,1.182901239,1.612316455,1672,16789,59,0.046,71.34,24.85
"Lip,  oral cavity and pharynx ",Brazil,Female,2018,1.216806549,1.70316263,1779,16025,57,0.047,72.95,24.65
"Lip,  oral cavity and pharynx ",Brazil,Female,2019,1.20979178,1.725699741,1815,15937,58,0.043,71.36,25.08
"Lip,  oral cavity and pharynx ",Brazil,Female,2020,1.119668967,1.634907726,1730,15233,61,0.045,70.64,24.61
"Lip,  oral cavity and pharynx ",Brazil,Female,2021,1.112972077,1.660179129,1765,17354,62,0.045,70.83,24.48
Larynx,Brazil,Female,2000,0.3571754479,0.29007535,254,11920,36,0.051,75.16,23.98
Larynx,Brazil,Female,2001,0.4628590556,0.384244993,341,11983,38,0.045,73.57,24.4
Larynx,Brazil,Female,2002,0.4353148682,0.3737930614,336,12054,40,0.046,72.86,24.67
Larynx,Brazil,Female,2003,0.3762829276,0.3362890614,306,11867,44,0.044,72.02,24.55
Larynx,Brazil,Female,2004,0.4134659214,0.3638757732,335,12599,46,0.049,73.07,24.35
Larynx,Brazil,Female,2005,0.4319769276,0.3941314472,367,12568,46,0.047,72.42,24.63
Larynx,Brazil,Female,2006,0.4616086962,0.4397515962,414,12762,48,0.048,72.99,24.44
Larynx,Brazil,Female,2007,0.4549087251,0.4414556194,420,13405,52,0.044,71.36,24.57
Larynx,Brazil,Female,2008,0.4675884473,0.4734919487,455,14010,54,0.051,72.68,24.26
Larynx,Brazil,Female,2009,0.4010046637,0.4206243414,408,13025,52,0.054,75.06,24.49
Larynx,Brazil,Female,2010,0.4028935838,0.438392247,429,14881,56,0.046,71.52,24.75
Larynx,Brazil,Female,2011,0.4753513422,0.5268615017,520,15650,56,0.052,73.36,24.27
Larynx,Brazil,Female,2012,0.4841930851,0.5575488933,555,16807,56,0.041,70.3,24.71
Larynx,Brazil,Female,2013,0.427674757,0.5040181578,506,17487,57,0.048,72.43,24.59
Larynx,Brazil,Female,2014,0.4234084161,0.5126150717,519,18286,57,0.045,72.16,24.67
Larynx,Brazil,Female,2015,0.4562016131,0.5622595786,574,17381,57,0.043,71.29,25.15
Larynx,Brazil,Female,2016,0.4028749932,0.5159929839,531,16224,57,0.044,71.02,25.04
Larynx,Brazil,Female,2017,0.4406188342,0.580511068,602,16789,59,0.046,71.34,24.85
Larynx,Brazil,Female,2018,0.4230141644,0.5705929891,596,16025,57,0.047,72.95,24.65
Larynx,Brazil,Female,2019,0.3691303406,0.5200869192,547,15937,58,0.043,71.36,25.08
Larynx,Brazil,Female,2020,0.3788753512,0.5500094199,582,15233,61,0.045,70.64,24.61
Larynx,Brazil,Female,2021,0.3899211642,0.5690698996,605,17354,62,0.045,70.83,24.48
Colorectum,Brazil,Female,2000,5.610870529,4.665188207,4085,11920,36,0.051,75.16,23.98
Colorectum,Brazil,Female,2001,5.619164956,4.807006276,4266,11983,38,0.045,73.57,24.4
Colorectum,Brazil,Female,2002,5.939649671,5.209740794,4683,12054,40,0.046,72.86,24.67
Colorectum,Brazil,Female,2003,5.959056349,5.33996258,4859,11867,44,0.044,72.02,24.55
Colorectum,Brazil,Female,2004,6.024171638,5.575445802,5133,12599,46,0.049,73.07,24.35
Colorectum,Brazil,Female,2005,6.215801349,5.885123517,5480,12568,46,0.047,72.42,24.63
Colorectum,Brazil,Female,2006,6.156235848,6.03118252,5678,12762,48,0.048,72.99,24.44
Colorectum,Brazil,Female,2007,6.29021045,6.322275121,6015,13405,52,0.044,71.36,24.57
Colorectum,Brazil,Female,2008,6.346501479,6.57061135,6314,14010,54,0.051,72.68,24.26
Colorectum,Brazil,Female,2009,6.352530762,6.826898011,6622,13025,52,0.054,75.06,24.49
Colorectum,Brazil,Female,2010,6.38998217,7.042888966,6892,14881,56,0.046,71.52,24.75
Colorectum,Brazil,Female,2011,6.397522654,7.292979018,7198,15650,56,0.052,73.36,24.27
Colorectum,Brazil,Female,2012,6.507653879,7.642940505,7608,16807,56,0.041,70.3,24.71
Colorectum,Brazil,Female,2013,6.617983026,7.991576442,8023,17487,57,0.048,72.43,24.59
Colorectum,Brazil,Female,2014,6.671463929,8.352958885,8457,18286,57,0.045,72.16,24.67
Colorectum,Brazil,Female,2015,6.521338854,8.358468614,8533,17381,57,0.043,71.29,25.15
Colorectum,Brazil,Female,2016,6.529381579,8.617374353,8868,16224,57,0.044,71.02,25.04
Colorectum,Brazil,Female,2017,6.839394092,9.315177602,9660,16789,59,0.046,71.34,24.85
