Cancer label,Country,Sex,Year,ASR (World),Crude rate,Total incidence,CO2_Emissions,PM2.5,Precipitation,Humidity,Temperature
Hodgkin lymphoma,Mexico,Male,2002,0.6011336459,0.4942208537,245,56682,48,0.03,61.85,20.72
Hodgkin lymphoma,Mexico,Male,2003,0.5940208824,0.4992810303,251,58089,48,0.031,61.38,20.79
Hodgkin lymphoma,Mexico,Male,2004,0.5780843167,0.5003416401,255,60611,49,0.03,63.32,20.36
Hodgkin lymphoma,Mexico,Male,2005,0.4916978701,0.4239278383,219,61913,50,0.03,61.02,20.9
Hodgkin lymphoma,Mexico,Male,2006,0.5487982825,0.4907569228,257,65270,52,0.033,61.76,20.82
Hodgkin lymphoma,Mexico,Male,2007,0.5600305727,0.4932341732,262,65304,50,0.033,62.0,20.64
Hodgkin lymphoma,Mexico,Male,2008,0.4936927051,0.4563077747,246,65454,50,0.035,60.01,20.57
Hodgkin lymphoma,Mexico,Male,2009,0.5665373523,0.5080898133,278,63301,46,0.029,60.69,21.07
Hodgkin lymphoma,Mexico,Male,2010,0.5805056447,0.5296038176,294,65933,49,0.037,61.21,20.34
Hodgkin lymphoma,Mexico,Male,2011,0.5492168119,0.5043950346,284,67101,49,0.03,58.31,21.07
Hodgkin lymphoma,Mexico,Male,2012,0.4871056958,0.4591149466,262,68969,47,0.03,60.84,20.96
Hodgkin lymphoma,Mexico,Male,2013,0.5294065198,0.5121438919,296,66433,47,0.039,61.21,20.78
Hodgkin lymphoma,Mexico,Male,2014,0.5305143044,0.509607848,298,63776,45,0.035,62.42,20.81
Hodgkin lymphoma,Mexico,Male,2015,0.5667350127,0.5519248578,326,66096,46,0.035,65.27,20.99
Hodgkin lymphoma,Mexico,Male,2016,0.5222063115,0.5185160661,309,66186,44,0.034,62.76,21.06
Hodgkin lymphoma,Mexico,Male,2017,0.5780819243,0.575636996,346,67617,47,0.033,60.91,21.12
Hodgkin lymphoma,Mexico,Male,2018,0.5278968388,0.5243973648,318,63019,45,0.034,63.25,20.89
Hodgkin lymphoma,Mexico,Male,2019,0.5466504432,0.5573307967,341,63452,46,0.03,61.82,21.33
Hodgkin lymphoma,Mexico,Male,2020,0.607309656,0.6327524803,390,56506,41,0.031,60.72,21.43
Hodgkin lymphoma,Mexico,Male,2021,0.6147673442,0.6389179131,396,60217,40,0.034,60.63,21.06
Hodgkin lymphoma,Mexico,Male,2022,0.5409078416,0.5720996015,357,66606,42,0.03,60.92,20.91
Non-Hodgkin lymphoma,Mexico,Male,2000,2.463683489,1.887464664,909,55278,50,0.029,60.87,20.65
Non-Hodgkin lymphoma,Mexico,Male,2001,2.280997003,1.815229155,887,54841,48,0.03,62.25,20.54
Non-Hodgkin lymphoma,Mexico,Male,2002,2.480377799,1.980917871,982,56682,48,0.03,61.85,20.72
Non-Hodgkin lymphoma,Mexico,Male,2003,2.274037776,1.839979893,925,58089,48,0.031,61.38,20.79
Non-Hodgkin lymphoma,Mexico,Male,2004,2.534333061,2.115169757,1078,60611,49,0.03,63.32,20.36
Non-Hodgkin lymphoma,Mexico,Male,2005,2.586953691,2.171904268,1122,61913,50,0.03,61.02,20.9
Non-Hodgkin lymphoma,Mexico,Male,2006,2.444175417,2.083329972,1091,65270,52,0.033,61.76,20.82
Non-Hodgkin lymphoma,Mexico,Male,2007,2.521357166,2.170606877,1153,65304,50,0.033,62.0,20.64
Non-Hodgkin lymphoma,Mexico,Male,2008,2.598597323,2.24444068,1210,65454,50,0.035,60.01,20.57
Non-Hodgkin lymphoma,Mexico,Male,2009,2.498642785,2.218780696,1214,63301,46,0.029,60.69,21.07
Non-Hodgkin lymphoma,Mexico,Male,2010,2.350719257,2.076983679,1153,65933,49,0.037,61.21,20.34
Non-Hodgkin lymphoma,Mexico,Male,2011,2.506097658,2.257345384,1271,67101,49,0.03,58.31,21.07
Non-Hodgkin lymphoma,Mexico,Male,2012,2.523193702,2.286812997,1305,68969,47,0.03,60.84,20.96
Non-Hodgkin lymphoma,Mexico,Male,2013,2.358164262,2.157579166,1247,66433,47,0.039,61.21,20.78
Non-Hodgkin lymphoma,Mexico,Male,2014,2.614040356,2.435173072,1424,63776,45,0.035,62.42,20.81
Non-Hodgkin lymphoma,Mexico,Male,2015,2.546229625,2.378694556,1405,66096,46,0.035,65.27,20.99
Non-Hodgkin lymphoma,Mexico,Male,2016,2.545758905,2.454980598,1463,66186,44,0.034,62.76,21.06
Non-Hodgkin lymphoma,Mexico,Male,2017,2.557810792,2.488881347,1496,67617,47,0.033,60.91,21.12
Non-Hodgkin lymphoma,Mexico,Male,2018,2.584351351,2.560972036,1553,63019,45,0.034,63.25,20.89
Non-Hodgkin lymphoma,Mexico,Male,2019,2.560369438,2.59869785,1590,63452,46,0.03,61.82,21.33
Non-Hodgkin lymphoma,Mexico,Male,2020,2.421408968,2.48720398,1533,56506,41,0.031,60.72,21.43
Non-Hodgkin lymphoma,Mexico,Male,2021,2.238063391,2.323337866,1440,60217,40,0.034,60.63,21.06
Non-Hodgkin lymphoma,Mexico,Male,2022,2.235666316,2.325256363,1451,66606,42,0.03,60.92,20.91
Multiple myeloma,Mexico,Male,2000,1.00696488,0.6914474512,333,55278,50,0.029,60.87,20.65
Multiple myeloma,Mexico,Male,2001,0.9105322264,0.636455769,311,54841,48,0.03,62.25,20.54
Multiple myeloma,Mexico,Male,2002,1.009377201,0.7302365266,362,56682,48,0.03,61.85,20.72
Multiple myeloma,Mexico,Male,2003,1.032820615,0.7459377943,375,58089,48,0.031,61.38,20.79
Multiple myeloma,Mexico,Male,2004,1.035843899,0.7809253834,398,60611,49,0.03,63.32,20.36
Multiple myeloma,Mexico,Male,2005,1.063158131,0.8091408056,418,61913,50,0.03,61.02,20.9
Multiple myeloma,Mexico,Male,2006,1.056217807,0.8268394846,433,65270,52,0.033,61.76,20.82
Multiple myeloma,Mexico,Male,2007,0.906260195,0.7247906743,385,65304,50,0.033,62.0,20.64
Multiple myeloma,Mexico,Male,2008,1.001371819,0.8031758799,433,65454,50,0.035,60.01,20.57
Multiple myeloma,Mexico,Male,2009,1.035259513,0.8297581843,454,63301,46,0.029,60.69,21.07
Multiple myeloma,Mexico,Male,2010,1.034287065,0.8736661617,485,65933,49,0.037,61.21,20.34
Multiple myeloma,Mexico,Male,2011,0.9824418026,0.8329622226,469,67101,49,0.03,58.31,21.07
Multiple myeloma,Mexico,Male,2012,1.005830576,0.8604024381,491,68969,47,0.03,60.84,20.96
Multiple myeloma,Mexico,Male,2013,1.136690093,0.9862230352,570,66433,47,0.039,61.21,20.78
Multiple myeloma,Mexico,Male,2014,1.100636129,0.9747532662,570,63776,45,0.035,62.42,20.81
Multiple myeloma,Mexico,Male,2015,1.18341856,1.073375337,634,66096,46,0.035,65.27,20.99
Multiple myeloma,Mexico,Male,2016,1.201229415,1.10918809,661,66186,44,0.034,62.76,21.06
Multiple myeloma,Mexico,Male,2017,1.274143475,1.212830549,729,67617,47,0.033,60.91,21.12
Multiple myeloma,Mexico,Male,2018,1.22926502,1.172473353,711,63019,45,0.034,63.25,20.89
Multiple myeloma,Mexico,Male,2019,1.252442106,1.22253207,748,63452,46,0.03,61.82,21.33
Multiple myeloma,Mexico,Male,2020,1.167140549,1.169780868,721,56506,41,0.031,60.72,21.43
Multiple myeloma,Mexico,Male,2021,1.085680857,1.092291483,677,60217,40,0.034,60.63,21.06
Multiple myeloma,Mexico,Male,2022,1.075458249,1.110546285,693,66606,42,0.03,60.92,20.91
Leukaemia,Mexico,Male,2000,3.944368081,3.604662989,1736,55278,50,0.029,60.87,20.65
Leukaemia,Mexico,Male,2001,3.810468425,3.476972191,1699,54841,48,0.03,62.25,20.54
Leukaemia,Mexico,Male,2002,4.125402363,3.818612555,1893,56682,48,0.03,61.85,20.72
Leukaemia,Mexico,Male,2003,4.127225724,3.849039019,1935,58089,48,0.031,61.38,20.79
Leukaemia,Mexico,Male,2004,3.888572184,3.649550787,1860,60611,49,0.03,63.32,20.36
Leukaemia,Mexico,Male,2005,3.978540635,3.766956956,1946,61913,50,0.03,61.02,20.9
Leukaemia,Mexico,Male,2006,3.797866025,3.651078741,1912,65270,52,0.033,61.76,20.82
Leukaemia,Mexico,Male,2007,3.834345627,3.64654425,1937,65304,50,0.033,62.0,20.64
Leukaemia,Mexico,Male,2008,3.983728981,3.804419699,2051,65454,50,0.035,60.01,20.57
Leukaemia,Mexico,Male,2009,3.8717584,3.743050136,2048,63301,46,0.029,60.69,21.07
Leukaemia,Mexico,Male,2010,3.901726199,3.754062435,2084,65933,49,0.037,61.21,20.34
Leukaemia,Mexico,Male,2011,3.892127963,3.763426332,2119,67101,49,0.03,58.31,21.07
Leukaemia,Mexico,Male,2012,3.995423121,3.883201228,2216,68969,47,0.03,60.84,20.96
Leukaemia,Mexico,Male,2013,3.771976353,3.711313001,2145,66433,47,0.039,61.21,20.78
Leukaemia,Mexico,Male,2014,4.105332035,4.046081102,2366,63776,45,0.035,62.42,20.81
Leukaemia,Mexico,Male,2015,3.993410594,3.943045994,2329,66096,46,0.035,65.27,20.99
Leukaemia,Mexico,Male,2016,4.001297886,3.99039225,2378,66186,44,0.034,62.76,21.06
Leukaemia,Mexico,Male,2017,4.056891006,4.067723859,2445,67617,47,0.033,60.91,21.12
Leukaemia,Mexico,Male,2018,4.034149044,4.084692681,2477,63019,45,0.034,63.25,20.89
Leukaemia,Mexico,Male,2019,4.121682735,4.193873385,2566,63452,46,0.03,61.82,21.33
Leukaemia,Mexico,Male,2020,3.859742005,3.981473299,2454,56506,41,0.031,60.72,21.43
Leukaemia,Mexico,Male,2021,3.707690131,3.789944894,2349,60217,40,0.034,60.63,21.06
Leukaemia,Mexico,Male,2022,3.749407795,3.878098139,2420,66606,42,0.03,60.92,20.91
Stomach,Mexico,Male,2000,7.94546758,5.710151624,2750,55278,50,0.029,60.87,20.65
Stomach,Mexico,Male,2001,7.3763566,5.429315611,2653,54841,48,0.03,62.25,20.54
Stomach,Mexico,Male,2002,7.323658081,5.533256333,2743,56682,48,0.03,61.85,20.72
Stomach,Mexico,Male,2003,7.140285428,5.509993841,2770,58089,48,0.031,61.38,20.79
Stomach,Mexico,Male,2004,6.908872784,5.466477684,2786,60611,49,0.03,63.32,20.36
Stomach,Mexico,Male,2005,6.678823489,5.418146208,2799,61913,50,0.03,61.02,20.9
Stomach,Mexico,Male,2006,6.605754206,5.465160751,2862,65270,52,0.033,61.76,20.82
Stomach,Mexico,Male,2007,6.222815216,5.246731453,2787,65304,50,0.033,62.0,20.64
Stomach,Mexico,Male,2008,6.435973775,5.479403116,2954,65454,50,0.035,60.01,20.57
Stomach,Mexico,Male,2009,6.168294464,5.318494089,2910,63301,46,0.029,60.69,21.07
Stomach,Mexico,Male,2010,6.092385212,5.30324367,2944,65933,49,0.037,61.21,20.34
Stomach,Mexico,Male,2011,5.696796147,5.035070152,2835,67101,49,0.03,58.31,21.07
Stomach,Mexico,Male,2012,5.661201515,5.099330132,2910,68969,47,0.03,60.84,20.96
Stomach,Mexico,Male,2013,5.441091565,4.939766255,2855,66433,47,0.039,61.21,20.78
Stomach,Mexico,Male,2014,5.559587213,5.143961096,3008,63776,45,0.035,62.42,20.81
Stomach,Mexico,Male,2015,5.741558747,5.397351064,3188,66096,46,0.035,65.27,20.99
Stomach,Mexico,Male,2016,5.794332781,5.549296539,3307,66186,44,0.034,62.76,21.06
Stomach,Mexico,Male,2017,5.64858989,5.493506823,3302,67617,47,0.033,60.91,21.12
Stomach,Mexico,Male,2018,5.361829147,5.374248465,3259,63019,45,0.034,63.25,20.89
Stomach,Mexico,Male,2019,5.438744337,5.53571674,3387,63452,46,0.03,61.82,21.33
Stomach,Mexico,Male,2020,5.392703379,5.573089154,3435,56506,41,0.031,60.72,21.43
Stomach,Mexico,Male,2021,5.263891386,5.448549981,3377,60217,40,0.034,60.63,21.06
Stomach,Mexico,Male,2022,4.946300778,5.19536949,3242,66606,42,0.03,60.92,20.91
Colon,Mexico,Male,2000,2.949936957,2.126252823,1024,55278,50,0.029,60.87,20.65
Colon,Mexico,Male,2001,2.819593694,2.105829538,1029,54841,48,0.03,62.25,20.54
Colon,Mexico,Male,2002,2.831851456,2.128175513,1055,56682,48,0.03,61.85,20.72
Colon,Mexico,Male,2003,2.951438276,2.281575067,1147,58089,48,0.031,61.38,20.79
Colon,Mexico,Male,2004,2.978006517,2.378094384,1212,60611,49,0.03,63.32,20.36
Colon,Mexico,Male,2005,3.227506431,2.605510824,1346,61913,50,0.03,61.02,20.9
Colon,Mexico,Male,2006,3.178787402,2.621825895,1373,65270,52,0.033,61.76,20.82
Colon,Mexico,Male,2007,3.257212846,2.690197074,1429,65304,50,0.033,62.0,20.64
Colon,Mexico,Male,2008,3.670676804,3.095844211,1669,65454,50,0.035,60.01,20.57
Colon,Mexico,Male,2009,3.400373104,2.895015339,1584,63301,46,0.029,60.69,21.07
Colon,Mexico,Male,2010,3.40547208,2.974067697,1651,65933,49,0.037,61.21,20.34
Colon,Mexico,Male,2011,3.539245194,3.129380461,1762,67101,49,0.03,58.31,21.07
Colon,Mexico,Male,2012,3.917091884,3.487170778,1990,68969,47,0.03,60.84,20.96
Colon,Mexico,Male,2013,3.999223386,3.597118755,2079,66433,47,0.039,61.21,20.78
Colon,Mexico,Male,2014,4.078624727,3.751945028,2194,63776,45,0.035,62.42,20.81
Colon,Mexico,Male,2015,4.391526648,4.112348097,2429,66096,46,0.035,65.27,20.99
Colon,Mexico,Male,2016,4.472849833,4.279016079,2550,66186,44,0.034,62.76,21.06
Colon,Mexico,Male,2017,4.645110825,4.506938214,2709,67617,47,0.033,60.91,21.12
Colon,Mexico,Male,2018,4.615492194,4.572810983,2773,63019,45,0.034,63.25,20.89
Colon,Mexico,Male,2019,4.898751025,4.962041932,3036,63452,46,0.03,61.82,21.33
Colon,Mexico,Male,2020,5.092996739,5.217774299,3216,56506,41,0.031,60.72,21.43
Colon,Mexico,Male,2021,5.153782847,5.261392209,3261,60217,40,0.034,60.63,21.06
Colon,Mexico,Male,2022,5.010968183,5.217804768,3256,66606,42,0.03,60.92,20.91
Rectum and anus,Mexico,Male,2000,0.8211134597,0.6000850252,289,55278,50,0.029,60.87,20.65
Rectum and anus,Mexico,Male,2001,0.8299090296,0.6118979901,299,54841,48,0.03,62.25,20.54
Rectum and anus,Mexico,Male,2002,0.7457792616,0.5708755167,283,56682,48,0.03,61.85,20.72
Rectum and anus,Mexico,Male,2003,0.7293543677,0.5629343888,283,58089,48,0.031,61.38,20.79
Rectum and anus,Mexico,Male,2004,0.8359098106,0.6475009461,330,60611,49,0.03,63.32,20.36
Rectum and anus,Mexico,Male,2005,0.8111827307,0.6717030133,347,61913,50,0.03,61.02,20.9
Rectum and anus,Mexico,Male,2006,0.8351447962,0.6740746838,353,65270,52,0.033,61.76,20.82
Rectum and anus,Mexico,Male,2007,0.8015974109,0.6645483326,353,65304,50,0.033,62.0,20.64
Rectum and anus,Mexico,Male,2008,0.8602435057,0.7271245841,392,65454,50,0.035,60.01,20.57
Rectum and anus,Mexico,Male,2009,0.8742968064,0.7402027856,405,63301,46,0.029,60.69,21.07
Rectum and anus,Mexico,Male,2010,0.9172356571,0.7908029794,439,65933,49,0.037,61.21,20.34
Rectum and anus,Mexico,Male,2011,0.9347047545,0.8205299506,462,67101,49,0.03,58.31,21.07
Rectum and anus,Mexico,Male,2012,0.9110272771,0.7990702887,456,68969,47,0.03,60.84,20.96
Rectum and anus,Mexico,Male,2013,1.071317329,0.9498885023,549,66433,47,0.039,61.21,20.78
Rectum and anus,Mexico,Male,2014,1.11072942,1.020925789,597,63776,45,0.035,62.42,20.81
Rectum and anus,Mexico,Male,2015,1.097541734,1.027663769,607,66096,46,0.035,65.27,20.99
Rectum and anus,Mexico,Male,2016,1.109258526,1.052134542,627,66186,44,0.034,62.76,21.06
Rectum and anus,Mexico,Male,2017,1.243823026,1.187875188,714,67617,47,0.033,60.91,21.12
Rectum and anus,Mexico,Male,2018,1.156491979,1.121352855,680,63019,45,0.034,63.25,20.89
Rectum and anus,Mexico,Male,2019,1.249969557,1.245413686,762,63452,46,0.03,61.82,21.33
Rectum and anus,Mexico,Male,2020,1.282279739,1.296331364,799,56506,41,0.031,60.72,21.43
Rectum and anus,Mexico,Male,2021,1.300846619,1.326238698,822,60217,40,0.034,60.63,21.06
Rectum and anus,Mexico,Male,2022,1.305541673,1.34291167,838,66606,42,0.03,60.92,20.91
Liver,Mexico,Male,2000,5.558248154,3.963883436,1909,55278,50,0.029,60.87,20.65
Liver,Mexico,Male,2001,5.298068655,3.882175543,1897,54841,48,0.03,62.25,20.54
Liver,Mexico,Male,2002,5.64014714,4.228109834,2096,56682,48,0.03,61.85,20.72
Liver,Mexico,Male,2003,5.803056371,4.421919245,2223,58089,48,0.031,61.38,20.79
Liver,Mexico,Male,2004,5.649865353,4.440286791,2263,60611,49,0.03,63.32,20.36
Liver,Mexico,Male,2005,5.524897861,4.434788482,2291,61913,50,0.03,61.02,20.9
Liver,Mexico,Male,2006,5.491739572,4.487466025,2350,65270,52,0.033,61.76,20.82
Liver,Mexico,Male,2007,5.032844907,4.151073862,2205,65304,50,0.033,62.0,20.64
Liver,Mexico,Male,2008,5.064138805,4.282986389,2309,65454,50,0.035,60.01,20.57
Liver,Mexico,Male,2009,5.258330051,4.454010342,2437,63301,46,0.029,60.69,21.07
Liver,Mexico,Male,2010,5.283365605,4.573687391,2539,65933,49,0.037,61.21,20.34
Liver,Mexico,Male,2011,5.131252593,4.504034534,2536,67101,49,0.03,58.31,21.07
Liver,Mexico,Male,2012,5.276613177,4.708556723,2687,68969,47,0.03,60.84,20.96
Liver,Mexico,Male,2013,5.228267956,4.728679921,2733,66433,47,0.039,61.21,20.78
Liver,Mexico,Male,2014,5.450570963,4.988342592,2917,63776,45,0.035,62.42,20.81
Liver,Mexico,Male,2015,5.478257084,5.121388635,3025,66096,46,0.035,65.27,20.99
Liver,Mexico,Male,2016,5.553334168,5.255638573,3132,66186,44,0.034,62.76,21.06
Liver,Mexico,Male,2017,5.350352565,5.184060345,3116,67617,47,0.033,60.91,21.12
Liver,Mexico,Male,2018,5.290423764,5.237377454,3176,63019,45,0.034,63.25,20.89
Liver,Mexico,Male,2019,5.560442707,5.592920781,3422,63452,46,0.03,61.82,21.33
Liver,Mexico,Male,2020,5.397551033,5.490344599,3384,56506,41,0.031,60.72,21.43
Liver,Mexico,Male,2021,5.081295188,5.253325064,3256,60217,40,0.034,60.63,21.06
Liver,Mexico,Male,2022,5.088964402,5.289918164,3301,66606,42,0.03,60.92,20.91
Gallbladder etc.,Mexico,Male,2000,1.34974412,0.9593054728,462,55278,50,0.029,60.87,20.65
Gallbladder etc.,Mexico,Male,2001,1.51417007,1.113285975,544,54841,48,0.03,62.25,20.54
Gallbladder etc.,Mexico,Male,2002,1.447825551,1.081234194,536,56682,48,0.03,61.85,20.72
Gallbladder etc.,Mexico,Male,2003,1.445580308,1.11592294,561,58089,48,0.031,61.38,20.79
Gallbladder etc.,Mexico,Male,2004,1.368188434,1.075243995,548,60611,49,0.03,63.32,20.36
Gallbladder etc.,Mexico,Male,2005,1.347559711,1.093695108,565,61913,50,0.03,61.02,20.9
Gallbladder etc.,Mexico,Male,2006,1.269226601,1.038800646,544,65270,52,0.033,61.76,20.82
Gallbladder etc.,Mexico,Male,2007,1.11325175,0.9337562973,496,65304,50,0.033,62.0,20.64
Gallbladder etc.,Mexico,Male,2008,1.099564124,0.9274548266,500,65454,50,0.035,60.01,20.57
Gallbladder etc.,Mexico,Male,2009,0.999799046,0.8608284247,471,63301,46,0.029,60.69,21.07
Gallbladder etc.,Mexico,Male,2010,1.007410582,0.8682620411,482,65933,49,0.037,61.21,20.34
Gallbladder etc.,Mexico,Male,2011,1.009566436,0.8968996214,505,67101,49,0.03,58.31,21.07
Gallbladder etc.,Mexico,Male,2012,0.9708914933,0.8691641737,496,68969,47,0.03,60.84,20.96
Gallbladder etc.,Mexico,Male,2013,1.042533105,0.9360467755,541,66433,47,0.039,61.21,20.78
Gallbladder etc.,Mexico,Male,2014,1.122706782,1.039736817,608,63776,45,0.035,62.42,20.81
Gallbladder etc.,Mexico,Male,2015,0.9884436054,0.9260825069,547,66096,46,0.035,65.27,20.99
Gallbladder etc.,Mexico,Male,2016,1.071864015,1.026963859,612,66186,44,0.034,62.76,21.06
Gallbladder etc.,Mexico,Male,2017,0.9829683373,0.9516311032,572,67617,47,0.033,60.91,21.12
Gallbladder etc.,Mexico,Male,2018,1.03095415,1.017462812,617,63019,45,0.034,63.25,20.89
Gallbladder etc.,Mexico,Male,2019,1.026183622,1.036210338,634,63452,46,0.03,61.82,21.33
Gallbladder etc.,Mexico,Male,2020,0.9890770694,1.0059142,620,56506,41,0.031,60.72,21.43
Gallbladder etc.,Mexico,Male,2021,0.9136059328,0.9293351464,576,60217,40,0.034,60.63,21.06
Gallbladder etc.,Mexico,Male,2022,0.9048378072,0.9422816965,588,66606,42,0.03,60.92,20.91
Pancreas,Mexico,Male,2000,3.681337619,2.556071509,1231,55278,50,0.029,60.87,20.65
Pancreas,Mexico,Male,2001,3.830481337,2.703402157,1321,54841,48,0.03,62.25,20.54
Pancreas,Mexico,Male,2002,3.799029712,2.783774604,1380,56682,48,0.03,61.85,20.72
Pancreas,Mexico,Male,2003,3.707091784,2.784834432,1400,58089,48,0.031,61.38,20.79
Pancreas,Mexico,Male,2004,3.845162286,2.911792133,1484,60611,49,0.03,63.32,20.36
Pancreas,Mexico,Male,2005,3.742619604,2.913294049,1505,61913,50,0.03,61.02,20.9
Pancreas,Mexico,Male,2006,3.664192884,2.921626816,1530,65270,52,0.033,61.76,20.82
Pancreas,Mexico,Male,2007,3.701021649,3.013999661,1601,65304,50,0.033,62.0,20.64
Pancreas,Mexico,Male,2008,3.857718978,3.170040597,1709,65454,50,0.035,60.01,20.57
Pancreas,Mexico,Male,2009,3.734420798,3.097885732,1695,63301,46,0.029,60.69,21.07
Pancreas,Mexico,Male,2010,3.490980406,2.961458082,1644,65933,49,0.037,61.21,20.34
Pancreas,Mexico,Male,2011,3.332909065,2.877182944,1620,67101,49,0.03,58.31,21.07
Pancreas,Mexico,Male,2012,3.632158025,3.155977171,1801,68969,47,0.03,60.84,20.96
Pancreas,Mexico,Male,2013,3.335994771,2.941366947,1700,66433,47,0.039,61.21,20.78
Pancreas,Mexico,Male,2014,3.562424266,3.230366526,1889,63776,45,0.035,62.42,20.81
Pancreas,Mexico,Male,2015,3.549532222,3.243828306,1916,66096,46,0.035,65.27,20.99
Pancreas,Mexico,Male,2016,3.47665018,3.260442448,1943,66186,44,0.034,62.76,21.06
Pancreas,Mexico,Male,2017,3.703114933,3.568616637,2145,67617,47,0.033,60.91,21.12
Pancreas,Mexico,Male,2018,3.664339717,3.581732944,2172,63019,45,0.034,63.25,20.89
Pancreas,Mexico,Male,2019,3.625298447,3.61039217,2209,63452,46,0.03,61.82,21.33
Pancreas,Mexico,Male,2020,3.690234016,3.742974288,2307,56506,41,0.031,60.72,21.43
Pancreas,Mexico,Male,2021,3.786463414,3.854482057,2389,60217,40,0.034,60.63,21.06
Pancreas,Mexico,Male,2022,3.553472559,3.689000791,2302,66606,42,0.03,60.92,20.91
"Lip,  oral cavity and pharynx ",Mexico,Female,2000,0.6864984797,0.5409613775,273,55278,50,0.029,60.87,20.65
"Lip,  oral cavity and pharynx ",Mexico,Female,2001,0.6544414725,0.5269861251,270,54841,48,0.03,62.25,20.54
"Lip,  oral cavity and pharynx ",Mexico,Female,2002,0.6885310078,0.5771934143,300,56682,48,0.03,61.85,20.72
"Lip,  oral cavity and pharynx ",Mexico,Female,2003,0.6557958552,0.5426303803,286,58089,48,0.031,61.38,20.79
"Lip,  oral cavity and pharynx ",Mexico,Female,2004,0.7316928095,0.6457172955,345,60611,49,0.03,63.32,20.36
"Lip,  oral cavity and pharynx ",Mexico,Female,2005,0.6947434798,0.6352516446,344,61913,50,0.03,61.02,20.9
"Lip,  oral cavity and pharynx ",Mexico,Female,2006,0.6257582587,0.5757431993,316,65270,52,0.033,61.76,20.82
"Lip,  oral cavity and pharynx ",Mexico,Female,2007,0.536547542,0.5048910195,281,65304,50,0.033,62.0,20.64
"Lip,  oral cavity and pharynx ",Mexico,Female,2008,0.5124843979,0.4817287843,272,65454,50,0.035,60.01,20.57
"Lip,  oral cavity and pharynx ",Mexico,Female,2009,0.5675364582,0.5394083633,309,63301,46,0.029,60.69,21.07
"Lip,  oral cavity and pharynx ",Mexico,Female,2010,0.6395325805,0.6246698112,363,65933,49,0.037,61.21,20.34
"Lip,  oral cavity and pharynx ",Mexico,Female,2011,0.6340374541,0.639650575,377,67101,49,0.03,58.31,21.07
"Lip,  oral cavity and pharynx ",Mexico,Female,2012,0.5951182549,0.6008178202,359,68969,47,0.03,60.84,20.96
"Lip,  oral cavity and pharynx ",Mexico,Female,2013,0.5723369994,0.5945763145,360,66433,47,0.039,61.21,20.78
"Lip,  oral cavity and pharynx ",Mexico,Female,2014,0.6612538149,0.6769108617,415,63776,45,0.035,62.42,20.81
"Lip,  oral cavity and pharynx ",Mexico,Female,2015,0.6587440555,0.6854142848,425,66096,46,0.035,65.27,20.99
"Lip,  oral cavity and pharynx ",Mexico,Female,2016,0.620865473,0.6559395651,411,66186,44,0.034,62.76,21.06
"Lip,  oral cavity and pharynx ",Mexico,Female,2017,0.6654397258,0.7331015453,464,67617,47,0.033,60.91,21.12
"Lip,  oral cavity and pharynx ",Mexico,Female,2018,0.6008914148,0.680403263,435,63019,45,0.034,63.25,20.89
"Lip,  oral cavity and pharynx ",Mexico,Female,2019,0.6293023115,0.7324419855,473,63452,46,0.03,61.82,21.33
"Lip,  oral cavity and pharynx ",Mexico,Female,2020,0.6155279196,0.7181925965,468,56506,41,0.031,60.72,21.43
"Lip,  oral cavity and pharynx ",Mexico,Female,2021,0.644742538,0.7735841774,508,60217,40,0.034,60.63,21.06
"Lip,  oral cavity and pharynx ",Mexico,Female,2022,0.5873444353,0.7053166497,467,66606,42,0.03,60.92,20.91
Larynx,Mexico,Female,2000,0.3904156044,0.3031761566,153,55278,50,0.029,60.87,20.65
Larynx,Mexico,Female,2001,0.3379372718,0.265444863,136,54841,48,0.03,62.25,20.54
Larynx,Mexico,Female,2002,0.3472998063,0.2866727291,149,56682,48,0.03,61.85,20.72
Larynx,Mexico,Female,2003,0.2778090274,0.2371636277,125,58089,48,0.031,61.38,20.79
Larynx,Mexico,Female,2004,0.2663673719,0.2245973202,120,60611,49,0.03,63.32,20.36
Larynx,Mexico,Female,2005,0.2235092088,0.1938994846,105,61913,50,0.03,61.02,20.9
Larynx,Mexico,Female,2006,0.237593292,0.2168146858,119,65270,52,0.033,61.76,20.82
Larynx,Mexico,Female,2007,0.1824659541,0.1635056326,91,65304,50,0.033,62.0,20.64
Larynx,Mexico,Female,2008,0.2205930669,0.2072142197,117,65454,50,0.035,60.01,20.57
Larynx,Mexico,Female,2009,0.2058904087,0.1920223947,110,63301,46,0.029,60.69,21.07
Larynx,Mexico,Female,2010,0.1804951859,0.170364494,99,65933,49,0.037,61.21,20.34
Larynx,Mexico,Female,2011,0.1985725807,0.1917255039,113,67101,49,0.03,58.31,21.07
Larynx,Mexico,Female,2012,0.1747551019,0.179073835,107,68969,47,0.03,60.84,20.96
Larynx,Mexico,Female,2013,0.1578469444,0.1635084865,99,66433,47,0.039,61.21,20.78
Larynx,Mexico,Female,2014,0.1459741803,0.156586609,96,63776,45,0.035,62.42,20.81
Larynx,Mexico,Female,2015,0.1688692243,0.1854650418,115,66096,46,0.035,65.27,20.99
Larynx,Mexico,Female,2016,0.1647111791,0.1739596413,109,66186,44,0.034,62.76,21.06
Larynx,Mexico,Female,2017,0.1278410142,0.1453563409,92,67617,47,0.033,60.91,21.12
